# Bassanite, Chemical Formula: 2CaSO4*H2O
# Sample ID: GDS145_(syn)
# wavelengths (microns), reflectance
1.5234071	0.56867337
1.5238549	0.56933212
1.524303	0.5692004
1.5247513	0.56867337
1.5251998	0.56854159
1.5256486	0.56801456
1.5260978	0.56801456
1.5265471	0.56887102
1.5269967	0.56913447
1.5274466	0.56893688
1.5278969	0.56926632
1.5283473	0.56952977
1.528798	0.56939805
1.529249	0.56900281
1.5297003	0.56900281
1.5301517	0.56926632
1.5306035	0.57005686
1.5310555	0.57038623
1.5315078	0.56992501
1.5319604	0.56979334
1.5324134	0.57005686
1.5328665	0.57032037
1.5333198	0.57018858
1.5337734	0.57005686
1.5342274	0.56972748
1.5346816	0.56952977
1.5351361	0.57005686
1.5355908	0.57084739
1.5360456	0.57111096
1.5365007	0.57104498
1.5369563	0.57117683
1.537412	0.57170385
1.5378683	0.57223094
1.5383245	0.57229674
1.5387812	0.57216495
1.539238	0.57269204
1.5396953	0.57308733
1.5401527	0.57335085
1.5406104	0.5740096
1.5410683	0.5740096
1.5415267	0.5740096
1.5419852	0.57453662
1.542444	0.57480013
1.5429029	0.57512951
1.5433626	0.57559073
1.5438222	0.5759201
1.5442821	0.57572252
1.5447421	0.57598603
1.5452026	0.57638127
1.5456632	0.577106
1.5461243	0.57822597
1.5465856	0.57783067
1.5470469	0.57763302
1.5475086	0.57809412
1.5479708	0.57901651
1.5484331	0.57980704
1.5488957	0.58013648
1.5493586	0.58026814
1.5498219	0.58026814
1.5502852	0.58053172
1.5507492	0.58125639
1.5512131	0.5819152
1.5516775	0.58296925
1.552142	0.58343041
1.5526069	0.58349627
1.553072	0.58389157
1.5535375	0.58435273
1.5540031	0.58514327
1.5544689	0.58527505
1.5549351	0.58553857
1.5554017	0.58586794
1.5558684	0.58632916
1.5563356	0.5867244
1.5568029	0.58758086
1.5572705	0.58823967
1.5577384	0.58863491
1.5582068	0.58896434
1.5586753	0.58909613
1.5591441	0.58949137
1.5596131	0.58995247
1.5600824	0.59015018
1.560552	0.59074306
1.561022	0.59127015
1.5614921	0.5919289
1.5619628	0.59212655
1.5624335	0.59252185
1.5629046	0.59318066
1.5633758	0.59337825
1.5638475	0.59331238
1.5643194	0.59370768
1.5647916	0.59436643
1.565264	0.59476173
1.5657365	0.59561819
1.5662096	0.59561819
1.5666829	0.5959475
1.5671564	0.59680402
1.5676304	0.59759456
1.5681045	0.59726512
1.5685791	0.59739691
1.5690538	0.59798986
1.5695291	0.5983851
1.5700043	0.59891212
1.57048	0.5994392
1.5709559	0.59963685
1.5714321	0.60003209
1.5719085	0.60036147
1.5723853	0.6006909
1.5728624	0.60075676
1.5733397	0.60174501
1.5738174	0.60240382
1.5742953	0.60227197
1.5747734	0.60227197
1.5752521	0.60273319
1.5757308	0.60326016
1.5762099	0.60358959
1.5766892	0.60372138
1.5771688	0.60411662
1.5776488	0.60444605
1.5781291	0.60490716
1.5786096	0.60517067
1.5790905	0.60510486
1.5795716	0.60582954
1.5800531	0.60675186
1.5805347	0.60708117
1.5810168	0.60727888
1.5814991	0.60767412
1.5819818	0.60833299
1.5824646	0.6083988
1.5829479	0.60846466
1.5834312	0.60912353
1.5839151	0.60945296
1.5843991	0.60945296
1.5848837	0.60978228
1.5853683	0.61044109
1.5858533	0.61096811
1.5863385	0.61123163
1.5868242	0.61129755
1.58731	0.61189044
1.5877962	0.61228567
1.5882826	0.61261511
1.5887693	0.61268097
1.5892563	0.61294454
1.5897436	0.61347157
1.5902313	0.61360329
1.5907192	0.61373508
1.5912075	0.61452562
1.591696	0.61525029
1.5921849	0.61557966
1.592674	0.6159091
1.5931635	0.61610675
1.5936533	0.61643612
1.5941433	0.61683142
1.5946337	0.61729258
1.5951242	0.61762196
1.5956153	0.61749017
1.5961065	0.61801726
1.5965984	0.61847836
1.5970901	0.61880779
1.5975825	0.61926895
1.5980748	0.61946666
1.5985676	0.61973011
1.5990607	0.62038887
1.5995542	0.62065244
1.6000477	0.62052065
1.6005416	0.62091595
1.6010358	0.62144297
1.6015304	0.62197
1.6020253	0.62243122
1.6025206	0.62249708
1.603016	0.62302411
1.6035119	0.62368286
1.604008	0.62420988
1.6045047	0.62453932
1.6050013	0.62460518
1.6054984	0.62434173
1.6059958	0.62473696
1.6064935	0.62565929
1.6069914	0.62625223
1.6074898	0.62651575
1.6079884	0.62684512
1.608487	0.62691098
1.6089861	0.62691098
1.6094857	0.62750387
1.6099856	0.62789917
1.6104858	0.62849212
1.6109861	0.62882149
1.611487	0.62875563
1.6119881	0.62895328
1.6124896	0.62915093
1.6129912	0.62915093
1.6134933	0.62994146
1.6139956	0.63040262
1.6144984	0.63066614
1.6150012	0.63106143
1.6155045	0.63139081
1.616008	0.63185197
1.6165122	0.63204956
1.6170163	0.63224727
1.6175209	0.63257664
1.6180257	0.63237894
1.6185309	0.63277429
1.6190363	0.63369656
1.6195421	0.63376248
1.6200482	0.63409185
1.6205544	0.63435543
1.6210611	0.63455302
1.6215682	0.63481653
1.6220756	0.6354754
1.6225833	0.63587064
1.6230912	0.63620001
1.6235996	0.63652945
1.6241082	0.63646352
1.6246173	0.63692468
1.6251266	0.63758349
1.6256363	0.63771528
1.6261462	0.63751757
1.6266564	0.63791287
1.627167	0.6382423
1.6276779	0.63830817
1.6281891	0.63857168
1.6287007	0.63923049
1.6292125	0.63975751
1.6297247	0.63962579
1.6302372	0.63962579
1.6307501	0.64021868
1.6312631	0.64041632
1.6317767	0.64061397
1.6322904	0.6406799
1.6328044	0.64107513
1.6333188	0.64166802
1.6338336	0.64173394
1.6343486	0.64179981
1.6348641	0.64226097
1.6353798	0.64291972
1.6358958	0.64291972
1.6364123	0.64298564
1.6369292	0.64351267
1.637446	0.64403969
1.6379635	0.64436913
1.6384811	0.64476442
1.6389992	0.64463264
1.6395175	0.64450091
1.6400362	0.64443505
1.6405551	0.64469856
1.6410745	0.6450938
1.6415942	0.6454891
1.6421142	0.64588434
1.6426344	0.64581853
1.6431552	0.64581853
1.643676	0.64614785
1.6441975	0.64654315
1.644719	0.64660907
1.6452409	0.64693844
1.6457632	0.64746553
1.6462859	0.6473996
1.6468087	0.64779484
1.6473321	0.64825606
1.6478556	0.64832187
1.6483797	0.64851958
1.648904	0.64911246
1.6494286	0.64944184
1.6499535	0.6495077
1.6504788	0.64924425
1.6510044	0.64911246
1.6515305	0.64944184
1.6520567	0.64944184
1.6525834	0.64970535
1.6531103	0.64996892
1.6536378	0.65010065
1.6541654	0.65043008
1.6546935	0.65062767
1.6552217	0.65075946
1.6557504	0.65108889
1.6562793	0.65135235
1.6568087	0.65161586
1.6573384	0.65187943
1.6578683	0.65214294
1.6583985	0.65201116
1.6589293	0.65207708
1.6594603	0.65214294
1.6599917	0.65280169
1.6605233	0.65319699
1.6610554	0.65319699
1.6615878	0.6533947
1.6621207	0.65326291
1.6626537	0.65313113
1.6631873	0.6533947
1.6637208	0.65332878
1.664255	0.6533947
1.6647894	0.65372407
1.6653243	0.65411931
1.6658593	0.65405345
1.6663947	0.65418524
1.6669306	0.65418524
1.6674668	0.6543169
1.6680032	0.65451461
1.6685401	0.65464634
1.6690773	0.65484399
1.6696149	0.6551075
1.6701527	0.65530515
1.670691	0.65570039
1.6712295	0.65589809
1.6717685	0.65543687
1.6723077	0.65550286
1.6728474	0.65602982
1.6733873	0.65616161
1.6739277	0.65629339
1.6744683	0.65609574
1.6750095	0.65629339
1.6755508	0.65662277
1.6760926	0.65675449
1.6766347	0.65695214
1.6771772	0.65721565
1.6777198	0.65708393
1.6782631	0.65721565
1.6788064	0.65714979
1.6793501	0.65721565
1.6798942	0.65721565
1.6804388	0.65721565
1.6809837	0.65747923
1.6815289	0.65754509
1.6820744	0.65774274
1.6826205	0.65800619
1.6831667	0.65794033
1.6837136	0.65800619
1.6842605	0.65826976
1.684808	0.65846741
1.6853557	0.65846741
1.6859038	0.65873086
1.6864522	0.65919209
1.687001	0.65886271
1.6875501	0.65853328
1.6881	0.658665
1.6886498	0.65886271
1.6892	0.65938973
1.6897506	0.65932381
1.6903015	0.65899444
1.6908529	0.65899444
1.6914046	0.65932381
1.6919565	0.65965325
1.6925087	0.65958738
1.6930614	0.65971911
1.6936146	0.6595214
1.694168	0.65938973
1.6947218	0.65958738
1.695276	0.6595214
1.6958306	0.6595214
1.6963854	0.65971911
1.6969409	0.65971911
1.6974965	0.65971911
1.6980526	0.65978497
1.6986089	0.66004848
1.6991657	0.66004848
1.6997228	0.65958738
1.7002803	0.65971911
1.7008381	0.65971911
1.7013963	0.65958738
1.7019548	0.65958738
1.7025138	0.65938973
1.703073	0.65938973
1.7036328	0.6595214
1.7041928	0.65978497
1.7047533	0.65965325
1.7053139	0.6595214
1.705875	0.65971911
1.7064364	0.65971911
1.7069983	0.65945554
1.7075605	0.65932381
1.7081233	0.65925795
1.7086862	0.65938973
1.7092496	0.65919209
1.7098132	0.65892851
1.7103775	0.65912616
1.7109419	0.65886271
1.7115068	0.65840143
1.712072	0.65833563
1.7126377	0.6582039
1.7132035	0.65807211
1.7137699	0.6582039
1.7143366	0.65807211
1.7149036	0.65794033
1.715471	0.65767682
1.7160389	0.65747923
1.7166071	0.65734744
1.7171758	0.65721565
1.7177447	0.65688628
1.7183142	0.65649098
1.7188838	0.65649098
1.7194541	0.65589809
1.7200245	0.65556872
1.7205955	0.65570039
1.7211666	0.65563458
1.7217383	0.65537101
1.7223103	0.65504164
1.7228827	0.65490985
1.7234554	0.65484399
1.7240288	0.65451461
1.7246022	0.65405345
1.7251762	0.65405345
1.7257504	0.65365821
1.7263252	0.65313113
1.7269002	0.65293348
1.7274756	0.65266997
1.7280514	0.65220881
1.7286276	0.65168178
1.7292041	0.65122062
1.7297812	0.65069366
1.7303585	0.65062767
1.7309363	0.6502983
1.7315143	0.64983714
1.732093	0.64970535
1.7326717	0.64944184
1.7332511	0.64917839
1.7338307	0.64845371
1.7344109	0.64786077
1.7349913	0.64746553
1.7355722	0.64733374
1.7361534	0.64720196
1.7367351	0.64693844
1.737317	0.64654315
1.7378997	0.64581853
1.7384824	0.64529145
1.7390656	0.64476442
1.7396491	0.64443505
1.7402332	0.64417148
1.7408174	0.64377618
1.7414023	0.64357859
1.7419873	0.64305156
1.7425728	0.6425904
1.7431587	0.64212918
1.7437451	0.6415363
1.7443317	0.64107513
1.7449189	0.64107513
1.7455064	0.6407457
1.7460943	0.6402846
1.7466825	0.63982344
1.7472714	0.63929635
1.7478604	0.63896698
1.7484499	0.63876939
1.7490398	0.63857168
1.7496301	0.63804466
1.7502208	0.63797879
1.7508119	0.63751757
1.7514033	0.6373859
1.7519954	0.63745177
1.7525877	0.63718826
1.7531804	0.63672704
1.7537735	0.6367929
1.754367	0.63692468
1.7549609	0.63659531
1.7555553	0.6363318
1.7561499	0.63606828
1.7567449	0.63606828
1.7573403	0.63600236
1.7579362	0.63613409
1.7585325	0.63626593
1.7591293	0.63573885
1.7597264	0.63580477
1.760324	0.63620001
1.7609218	0.63620001
1.7615204	0.63573885
1.7621191	0.63521183
1.7627183	0.63540947
1.7633178	0.63580477
1.7639178	0.63580477
1.7645181	0.63573885
1.7651191	0.6354754
1.7657201	0.63573885
1.7663218	0.6359365
1.7669238	0.63587064
1.7675263	0.63606828
1.768129	0.63620001
1.7687324	0.63613409
1.769336	0.63620001
1.7699401	0.63626593
1.7705445	0.63626593
1.7711494	0.63639766
1.7717546	0.63639766
1.7723604	0.63613409
1.7729665	0.63606828
1.773573	0.63613409
1.7741799	0.63613409
1.7747874	0.63659531
1.7753952	0.63705647
1.7760036	0.63685882
1.7766122	0.63666117
1.7772213	0.63666117
1.7778307	0.63666117
1.7784407	0.63685882
1.7790509	0.63705647
1.7796618	0.6373859
1.7802728	0.63771528
1.7808841	0.63797879
1.781496	0.63817644
1.7821085	0.63837409
1.7827213	0.63870347
1.7833346	0.63916463
1.7839482	0.63962579
1.7845623	0.63995516
1.7851768	0.64048219
1.785792	0.64081162
1.7864072	0.64087749
1.7870232	0.64127272
1.7876393	0.64179981
1.788256	0.64232689
1.788873	0.64285392
1.7894906	0.64338094
1.7901084	0.64390796
1.790727	0.64403969
1.7913457	0.64436913
1.7919649	0.64489615
1.7925845	0.64555502
1.7932047	0.64595026
1.793825	0.64634556
1.794446	0.64693844
1.7950673	0.64753133
1.795689	0.64799249
1.7963111	0.64838779
1.7969339	0.6490466
1.7975569	0.64944184
1.7981805	0.64957368
1.7988043	0.65010065
1.7994287	0.65056181
1.8000535	0.65115476
1.800679	0.65148419
1.8013045	0.65174764
1.8019307	0.65207708
1.8025571	0.65247232
1.8031842	0.65319699
1.8038116	0.65372407
1.8044394	0.65405345
1.8050677	0.65451461
1.8056965	0.6547122
1.8063256	0.65504164
1.8069552	0.65543687
1.8075852	0.65609574
1.8082157	0.65655684
1.8088466	0.65695214
1.809478	0.65747923
1.8101097	0.65761089
1.8107419	0.65794033
1.8113745	0.65853328
1.8120078	0.6585992
1.8126413	0.65886271
1.8132753	0.65945554
1.8139096	0.65965325
1.8145447	0.65958738
1.8151799	0.65958738
1.8158158	0.65985084
1.8164519	0.66011435
1.8170887	0.66070735
1.8177258	0.66090488
1.8183634	0.66103667
1.8190013	0.66143197
1.8196399	0.66110259
1.8202788	0.66064137
1.8209183	0.66110259
1.8215581	0.66143197
1.8221985	0.66182727
1.8228391	0.66242015
1.8234804	0.66281539
1.8241218	0.66274953
1.824764	0.66274953
1.8254064	0.66235429
1.8260493	0.66176134
1.8266927	0.66248602
1.8273367	0.66294724
1.8279809	0.66248602
1.8286258	0.66235429
1.829271	0.66228843
1.8299167	0.66209078
1.8305628	0.66189313
1.8312097	0.66202486
1.8318566	0.66228843
1.8325043	0.66235429
1.8331522	0.66255194
1.8338007	0.66242015
1.8344495	0.66149789
1.835099	0.66103667
1.8357487	0.66083902
1.8363992	0.66090488
1.83705	0.66070735
1.8377012	0.66037792
1.8383528	0.66110259
1.839005	0.66057551
1.8396575	0.65945554
1.8403107	0.65978497
1.8409641	0.65945554
1.8416178	0.65840143
1.8422722	0.65873086
1.8429272	0.65932381
1.8435825	0.65938973
1.8442384	0.65938973
1.8448946	0.65938973
1.8455515	0.65879679
1.8462087	0.65734744
