3.972810e+002,0.000000e+000
4.011381e+002,1.327850e+001
4.049952e+002,1.317899e+001
4.088523e+002,1.344844e+001
4.127094e+002,1.373190e+001
4.165665e+002,1.453653e+001
4.204236e+002,1.508694e+001
4.242807e+002,1.564834e+001
4.281378e+002,1.645335e+001
4.319949e+002,1.738947e+001
4.358520e+002,1.729182e+001
4.397091e+002,1.681025e+001
4.435662e+002,1.724714e+001
4.474233e+002,1.848723e+001
4.512804e+002,1.923154e+001
4.551375e+002,1.971695e+001
4.589946e+002,2.031318e+001
4.628517e+002,2.014934e+001
4.667087e+002,2.005603e+001
4.705659e+002,2.060451e+001
4.744229e+002,2.031010e+001
4.782801e+002,1.905016e+001
4.821371e+002,1.742716e+001
4.859943e+002,1.525947e+001
4.898513e+002,1.267358e+001
4.937084e+002,1.026667e+001
4.975656e+002,8.341615e+000
5.014226e+002,6.645949e+000
5.052797e+002,5.166145e+000
5.091368e+002,4.135460e+000
5.129939e+002,3.179943e+000
5.168510e+002,2.753058e+000
5.207081e+002,2.849147e+000
5.245652e+002,2.712991e+000
5.284223e+002,2.581491e+000
5.322794e+002,2.669605e+000
5.361365e+002,2.832839e+000
5.399936e+002,2.725587e+000
5.438507e+002,2.456173e+000
5.477078e+002,2.496932e+000
5.515649e+002,2.564025e+000
5.554220e+002,2.448527e+000
5.592791e+002,2.539332e+000
5.631362e+002,2.628644e+000
5.669933e+002,2.357959e+000
5.708504e+002,2.339959e+000
5.747075e+002,2.565538e+000
5.785646e+002,2.719784e+000
5.824217e+002,2.714671e+000
5.862788e+002,2.677984e+000
5.901359e+002,2.882583e+000
5.939930e+002,2.990731e+000
5.978501e+002,2.936468e+000
6.017072e+002,3.091839e+000
6.055643e+002,3.303042e+000
6.094214e+002,3.211935e+000
6.132784e+002,3.120641e+000
6.171356e+002,3.200863e+000
6.209927e+002,3.269044e+000
6.248497e+002,3.430880e+000
6.287068e+002,3.536297e+000
6.325640e+002,3.514199e+000
6.364210e+002,3.607731e+000
6.402781e+002,3.725110e+000
6.441353e+002,3.842179e+000
6.479923e+002,3.918508e+000
6.518494e+002,3.943360e+000
6.557065e+002,3.961994e+000
6.595636e+002,3.996599e+000
6.634207e+002,4.058488e+000
6.672778e+002,4.177171e+000
6.711349e+002,4.174676e+000
6.749920e+002,4.182512e+000
6.788491e+002,4.289396e+000
6.827062e+002,4.396414e+000
6.865634e+002,4.448618e+000
6.904204e+002,4.524837e+000
